"SiteID","Year","Month","Day","Date","NEE_int","GPP_int","TA_avg","VPD_avg","SW_IN_avg","P_int","SWC_avg"
"US-Mpj",2013,9,7,2013-09-07,-0.2973154031208,2.1492960092568,20.4582629166667,1.474835,253.823979166667,0,0.106532953333333
"US-Mpj",2013,9,8,2013-09-08,-0.630190037151,2.454411684879,19.9022997916667,1.37067208333333,242.076491666667,0,0.101870563333333
"US-Mpj",2013,9,9,2013-09-09,-0.6047834643216,2.4684577878816,18.324805625,1.04425229166667,256.030627083333,0,0.094384608
"US-Mpj",2013,9,10,2013-09-10,1.235687668326,0.832980193884,15.21749875,0.107545875,40.0688093333333,52.9718,0.121709617333333
"US-Mpj",2013,9,11,2013-09-11,1.061693031312,1.61991107856,16.5701341666667,0.264826416666667,155.454629166667,1.5386,0.214700161
"US-Mpj",2013,9,12,2013-09-12,1.3146283899828,1.4093124770412,15.181378125,0.102894033333333,88.40593125,2.198,0.209116594
"US-Mpj",2013,9,13,2013-09-13,1.06304664699,1.737523655352,14.4177275,0.0744733520833333,89.6775129791667,27.0354,0.190376153666667
"US-Mpj",2013,9,14,2013-09-14,0.450373512294,2.463619233402,14.6720066666667,0.28441075,155.492194791667,10.3306,0.273028186666667
"US-Mpj",2013,9,15,2013-09-15,0.0728574288120001,2.967502183092,14.8775627083333,0.428601229166667,202.058041666667,4.8356,0.268095336
"US-Mpj",2013,9,16,2013-09-16,0.147810681036,2.854535052726,13.9539454166667,0.279730104166667,148.45961875,18.683,0.244141532666667
"US-Mpj",2013,9,17,2013-09-17,0.564757604352,2.720119783572,16.0283920833333,0.485628958333333,216.756355625,0.1099,0.267683141333333
"US-Mpj",2013,9,18,2013-09-18,0.564589618506,2.928642538374,16.89869125,0.533006041666667,239.62383125,0,0.260103959666667
"US-Mpj",2013,9,19,2013-09-19,0.59089876825986,2.81535304165614,17.949705625,0.822541875,223.248958604167,1.3188,0.249440669666667
"US-Mpj",2013,9,20,2013-09-20,-0.097790030766,3.307256691498,13.6414260416667,0.345601854166667,264.353573520833,0,0.239289950666667
"US-Mpj",2013,9,21,2013-09-21,0.46709902197,2.948041552518,15.1752633333333,0.566844979166667,259.210311458333,0,0.236133445
"US-Mpj",2013,9,22,2013-09-22,0.3438819011844,3.1855463410536,14.9650539583333,0.569877708333333,275.851082729167,2.9673,0.225743690333333
"US-Mpj",2013,9,23,2013-09-23,0.25078535604,2.877843791502,12.2867866666667,0.95129,289.226229166667,0,0.222679043333333
"US-Mpj",2013,9,24,2013-09-24,-0.12429342145098,3.24500150666898,14.83582625,1.102145,282.660166666667,0,0.217770858
"US-Mpj",2013,9,25,2013-09-25,0.80448464889,2.625914315646,17.4805483333333,1.31034333333333,280.927166666667,0,0.207182341666667
"US-Mpj",2013,9,26,2013-09-26,0.259262263422,2.92223486205,17.0428902083333,1.25989270833333,275.523354166667,0,0.204603682666667
"US-Mpj",2013,9,27,2013-09-27,-0.0304084648980001,2.794862458944,13.880770625,0.859739166666667,221.285895833333,0,0.202442116666667
"US-Mpj",2013,9,28,2013-09-28,-1.3113743398353,3.6052454973393,10.0364304166667,0.934101875,285.926958333333,0,0.197889663
"US-Mpj",2013,9,29,2013-09-29,-0.6840975707343,3.0719497826403,13.35525625,1.18969083333333,285.517979166667,0,0.190466309
"US-Mpj",2013,9,30,2013-09-30,-0.150631200144,2.587942379916,15.7794602083333,1.38861958333333,280.391104166667,0,0.19209074
"US-Mpj",2013,10,1,2013-10-01,-0.2717075067138,2.6676714675798,16.7705935416667,1.59196229166667,279.4911875,0,0.183933876666667
"US-Mpj",2013,10,2,2013-10-02,-0.391782557106,2.707230491208,15.9121752083333,1.40877083333333,276.439333333333,0,0.179246378333333
"US-Mpj",2013,10,3,2013-10-03,-0.3344082129234,2.6109655859934,15.1301691666667,1.246350625,273.2545,0,0.178687325
"US-Mpj",2013,10,4,2013-10-04,-0.9313217889876,2.8598643766656,10.5556675,0.862854583333333,262.64540625,0,0.17461467
"US-Mpj",2013,10,5,2013-10-05,-1.27559691758034,2.83919101151634,6.393871875,0.725355625,268.5142375,0,0.166017107
"US-Mpj",2013,10,6,2013-10-06,-1.3438854059526,2.9732233659066,11.0533302083333,1.04509520833333,266.275416666667,0,0.166152275
"US-Mpj",2013,10,7,2013-10-07,-1.1717248846716,2.9738439622656,13.4807027083333,1.24324208333333,264.148489375,0,0.156508099333333
"US-Mpj",2013,10,8,2013-10-08,-0.51902870058,2.453705257914,14.7980991666667,1.27799375,246.448666666667,0,0.160524297666667
"US-Mpj",2013,10,9,2013-10-09,-0.737652658338,2.458727321256,13.8759733333333,1.046188125,255.322089583333,0.4396,0.155756225333333
"US-Mpj",2013,10,10,2013-10-10,0.153635487552,1.535527269576,10.080569375,0.636081333333333,167.1833125,2.8574,0.152399950666667
"US-Mpj",2013,10,11,2013-10-11,-1.25327419086096,2.59039893401496,5.87461958333333,0.514152708333333,259.598875,0,0.149006043
"US-Mpj",2013,10,12,2013-10-12,-1.2845148623964,2.5900096219524,9.11953583333333,0.657928958333333,250.617229166667,0,0.144391051666667
"US-Mpj",2013,10,13,2013-10-13,-1.0009998316314,2.3589716831334,11.4993445833333,0.673251875,237.593395833333,0,0.149622919
"US-Mpj",2013,10,14,2013-10-14,-1.0482380785008,2.3859597443328,11.557096875,0.824379791666667,242.171472916667,0,0.144836710666667
"US-Mpj",2013,10,15,2013-10-15,-1.43345065512024,2.43504431779824,7.38239791666667,0.596953958333333,205.872720833333,0,0.148383682333333
"US-Mpj",2013,10,16,2013-10-16,-0.8490657790998,1.7614972245978,5.50630895833334,0.340068379166667,200.906024791667,3.297,0.144105771333333
"US-Mpj",2013,10,17,2013-10-17,-1.0419473004354,2.0293060543974,6.85347645833333,0.743515833333333,247.898,0,0.134016371
"US-Mpj",2013,10,18,2013-10-18,-1.0662697483938,2.0036089330758,6.514995,0.681029833333333,242.674354166667,0,0.137094216666667
"US-Mpj",2013,10,19,2013-10-19,-1.22593133577168,2.11774419420768,7.58999854166666,0.794751458333333,241.471291666667,0,0.133259281666667
"US-Mpj",2013,10,20,2013-10-20,-0.840422053341,1.861284578967,9.27073604166666,0.906857708333333,236.490104166667,0,0.137028856666667
"US-Mpj",2013,10,21,2013-10-21,-1.2072446702559,1.9754938857519,5.122975625,0.3991945625,224.633877083333,0,0.128152759666667
"US-Mpj",2013,10,22,2013-10-22,-1.2128003426916,2.1277014179436,10.18130125,0.875777291666666,227.3833625,0,0.137559819333333
"US-Mpj",2013,10,23,2013-10-23,-1.101978934236,2.016532579302,11.5084564583333,0.988923125,224.153583333333,0,0.126821680666667
"US-Mpj",2013,10,24,2013-10-24,-1.0752483648546,2.0559268168146,12.9648845833333,1.05776145833333,213.675120833333,0,0.135590041333333
"US-Mpj",2013,10,25,2013-10-25,-0.3245399849322,1.3539351970242,7.401224375,0.195799708333333,121.560128958333,12.3088,0.132083588
"US-Mpj",2013,10,26,2013-10-26,-1.0681038208872,2.1459749485392,8.01887125,0.42620625,212.401308333333,0.1099,0.143873668666667
"US-Mpj",2013,10,27,2013-10-27,-0.8263935920952,2.0672192058912,9.39103708333333,0.589479791666667,216.110879166667,0,0.143787138333333
"US-Mpj",2013,10,28,2013-10-28,-0.471250672164,2.008784691576,11.49762,0.874267291666667,216.480354166667,0,0.148330865
"US-Mpj",2013,10,29,2013-10-29,-0.453561135606,1.874117551752,10.4187610416667,0.876480208333333,161.292541666667,0,0.142540293333333
"US-Mpj",2013,10,30,2013-10-30,-0.6618237825942,1.8984696404562,6.41005270833334,0.536793541666667,160.166129166667,0,0.14361616
"US-Mpj",2013,10,31,2013-10-31,-0.831248447904,1.904331870846,3.31138541666667,0.396041,214.5081875,0,0.138867110333333
"US-Mpj",2013,11,1,2013-11-01,-0.9429083586828,2.0495565211248,6.13547458333333,0.599271666666667,211.365875,0,0.137793711333333
"US-Mpj",2013,11,2,2013-11-02,-1.146614092326,2.26761758577,7.38509375,0.696250833333333,208.801165729167,0,0.138541881333333
"US-Mpj",2013,11,3,2013-11-03,-0.5576717365218,1.7058653714358,9.44429395833334,0.736261041666667,159.33934375,0,0.141046595
"US-Mpj",2013,11,4,2013-11-04,-1.222586501922,2.244197288826,8.33520041666666,0.443723770833333,186.440982916667,2.0881,0.118470243333333
"US-Mpj",2013,11,5,2013-11-05,-0.79113550338,1.715661281196,3.72104479166667,0.210597791666667,155.317856041667,0.3297,0.128386080333333
"US-Mpj",2013,11,6,2013-11-06,-0.829216835298,1.605448729548,1.565928125,0.503450625,203.766391875,0,0.123644841666667
"US-Mpj",2013,11,7,2013-11-07,-1.0639978749504,1.8848164989384,6.34690479166667,0.753889791666666,200.168666666667,0,0.135127976
"US-Mpj",2013,11,8,2013-11-08,-0.796818916404,1.721390528196,7.60226458333333,0.676426458333333,197.142220833333,0,0.141317641666667
"US-Mpj",2013,11,9,2013-11-09,-0.84318109870968,1.65595694089968,10.6595958333333,0.988415833333333,193.944375,0,0.127082649666667
"US-Mpj",2013,11,10,2013-11-10,-1.1048335477686,1.9178180210286,12.113123125,1.073511875,184.327291666667,0,0.123788293666667
"US-Mpj",2013,11,11,2013-11-11,-0.837156706848,1.708796129904,11.669105,1.02593666666667,190.921416666667,0,0.13177517
"US-Mpj",2013,11,12,2013-11-12,-0.0861513573528001,0.8514585504648,1.767351875,0.0757731519166666,61.5144520833333,0,0.119878977333333
"US-Mpj",2013,11,13,2013-11-13,-0.7012837659186,1.6244405779986,3.08712708333333,0.101374138515833,149.744335416667,0.1099,0.125462954
"US-Mpj",2013,11,14,2013-11-14,-0.9416783650212,1.8891187526592,5.91082895833334,0.370263729166667,140.6779375,0,0.123257435666667
"US-Mpj",2013,11,15,2013-11-15,-0.3064685778468,1.5636573534708,6.406798125,0.292844083333333,100.946270833333,1.5386,0.126315318
"US-Mpj",2013,11,16,2013-11-16,-0.0578212903079999,1.41160754853,7.37515375,0.415349729166667,160.045066666667,0.1099,0.130232799666667
"US-Mpj",2013,11,17,2013-11-17,-0.7527621744432,1.6351593937812,5.692399375,0.430666875,185.209958333333,0,0.136094489
"US-Mpj",2013,11,18,2013-11-18,-1.0635151372461,1.8644009542281,6.61368479166666,0.502459791666667,114.384504166667,0,0.123147640666667
"US-Mpj",2013,11,19,2013-11-19,-0.958386059982,1.738564432524,8.30114083333333,0.572432708333333,164.020833333333,0,0.128675341
"US-Mpj",2013,11,20,2013-11-20,-0.1935050147478,0.9634686803838,4.92026458333333,0.263933083333333,69.6989645833333,2.6376,0.118343728
"US-Mpj",2013,11,21,2013-11-21,-0.36929753271,1.221207158682,5.40418854166667,0.200852979166667,96.3755220208333,2.7475,0.125174365666667
"US-Mpj",2013,11,22,2013-11-22,0.669046546998,0.149329255788,0.884154583333333,0.194159583333333,12.2245212645833,0,0.123390513
"US-Mpj",2013,11,23,2013-11-23,0.57168372348,0.164933562636,1.47674854166667,0.227618354166667,11.219118125,0,0.118702373333333
"US-Mpj",2013,11,24,2013-11-24,0.2077493280768,0.5692450965192,0.64707,0.2006685625,59.9080399375,0.32,0.119479944666667
"US-Mpj",2013,11,25,2013-11-25,0.3289545318942,0.5474490302898,-1.45785104166667,0.03845145625,97.0355416666666,5.6049,0.118592065666667
"US-Mpj",2013,11,26,2013-11-26,-0.2056537208628,1.0568719456308,-0.970554583333334,0.189398979166667,172.52074375,9.0118,0.113017563
"US-Mpj",2013,11,27,2013-11-27,-0.15103251984348,1.10553544754748,-1.02618875,0.182562375,147.15090625,0,0.115194489666667
"US-Mpj",2013,11,28,2013-11-28,-0.5893860373398,1.5785552333538,1.741779375,0.39481875,168.161025625,0,0.123091899666667
"US-Mpj",2013,11,29,2013-11-29,-0.6083990515746,1.6006693917006,4.09662,0.356973333333333,151.106960416667,0,0.132225634333333
"US-Mpj",2013,11,30,2013-11-30,-0.486437068278,1.522506745026,4.77240145833333,0.348488125,129.208541666667,0,0.148872635
"US-Mpj",2013,12,1,2013-12-01,-0.28929994875,1.548937382922,4.51905208333333,0.380290833333333,157.538625,0,0.158246216666667
"US-Mpj",2013,12,2,2013-12-02,-0.286584285672,1.437972678432,2.790814375,0.387743958333333,165.4145,0,0.161843711
"US-Mpj",2013,12,3,2013-12-03,0.024122724246,1.340136165096,7.34302916666667,0.764336875,163.736875,0,0.168971689
"US-Mpj",2013,12,4,2013-12-04,0.17955460098,1.100762604288,5.34283458333333,0.440677916666667,92.3039583333333,0,0.169697243666667
"US-Mpj",2013,12,5,2013-12-05,0.8485338671604,0.2362685683716,-8.27648458333333,0.0583629416666667,23.086636875,0,0.188594921
"US-Mpj",2013,12,6,2013-12-06,0.5189684461974,0.4452409069146,-5.88808479166667,0.170585208333333,167.599520833333,5.6049,0.173166159666667
"US-Mpj",2013,12,7,2013-12-07,0.8135089912278,0.3018835155222,-5.84916895833333,0.0258839791666667,30.3220141666667,0,0.154930665666667
"US-Mpj",2013,12,8,2013-12-08,0.5970324201048,0.3672448191792,-3.25679833333333,0.1682148125,151.76842125,0.3297,0.151056366666667
"US-Mpj",2013,12,9,2013-12-09,0.697303301301,0.190355744961,-6.532935,0.1610975625,136.495157645833,0.1099,0.163211082
"US-Mpj",2013,12,10,2013-12-10,1.0743816054528,0.0937958591952,-6.50174395833333,0.276028958333333,150.0635,0,0.140554818666667
"US-Mpj",2013,12,11,2013-12-11,0.44474896566144,0.35428511545056,-2.54259125,0.303532083333333,155.5204375,0,0.131270180666667
"US-Mpj",2013,12,12,2013-12-12,-0.00283237021756801,0.837358163603568,1.26716041666667,0.25430593125,66.9732946875,0,0.130956855333333
"US-Mpj",2013,12,13,2013-12-13,-0.0469303809174,0.8079916615074,1.43623916666667,0.088096976875,122.943375,2.8574,0.136849378333333
"US-Mpj",2013,12,14,2013-12-14,0.0116864315514,0.7868830400586,-1.65932791666667,0.24026625,158.438666666667,0,0.135201676666667
"US-Mpj",2013,12,15,2013-12-15,-0.193102972947,0.907809888951,0.338831875,0.361959375,158.082916666667,0,0.135663074
"US-Mpj",2013,12,16,2013-12-16,0.099205587171,0.716543409915,5.522165625,0.629787291666666,158.871208333333,0,0.146069204666667
"US-Mpj",2013,12,17,2013-12-17,-0.4830108920928,1.2215041282548,6.570290625,0.656500625,154.681541666667,0,0.142005302
"US-Mpj",2013,12,18,2013-12-18,-0.31765431645,1.183968998964,5.78815854166667,0.614812291666667,145.534916666667,0,0.156730935
"US-Mpj",2013,12,19,2013-12-19,-0.397182318354,1.25720326089,5.48208020833333,0.597896666666667,156.9542625,0,0.16494189
"US-Mpj",2013,12,20,2013-12-20,-0.6997965939261,1.4502773605941,2.39671958333333,0.306274875,114.1517875,0,0.163265743333333
"US-Mpj",2013,12,21,2013-12-21,0.3513902415264,0.5243677534296,-2.39191145833333,0.0450752270833333,76.5228266916667,1.4287,0.183443324666667
"US-Mpj",2013,12,22,2013-12-22,0.0687828964446,0.6803518214754,-3.121866875,0.173492145833333,154.685145833333,0.3297,0.163240873333333
"US-Mpj",2013,12,23,2013-12-23,0.010211896332,0.832867987122,-1.84946104166667,0.251822916666667,159.569166666667,0,0.142264653
"US-Mpj",2013,12,24,2013-12-24,0.119819958372,0.927870793272,1.15659416666667,0.365798333333333,157.571041666667,0,0.142745402666667
"US-Mpj",2013,12,25,2013-12-25,-0.315317432268,1.024201919934,-1.311705,0.265410083333333,154.805333333333,0,0.145307693333333
"US-Mpj",2013,12,26,2013-12-26,-0.160477938054,0.950751027612,-0.0402866666666666,0.364167916666667,159.013291666667,0,0.127796966666667
"US-Mpj",2013,12,27,2013-12-27,-0.354028399350984,1.14254639354498,2.24281125,0.523372291666667,156.674958333333,0,0.131785387666667
"US-Mpj",2013,12,28,2013-12-28,-0.183126840534,1.001389571766,1.62887958333333,0.434642083333333,155.118333333333,0,0.153979809
"US-Mpj",2013,12,29,2013-12-29,0.0331206904278,0.6670146965742,-2.25890375,0.184067625,144.500835416667,0,0.166341687333333
"US-Mpj",2013,12,30,2013-12-30,-0.0887225569271999,0.9411919195212,-0.443916666666667,0.353990916666667,158.214381458333,0,0.143371907333333
"US-Mpj",2013,12,31,2013-12-31,-0.0874487183111999,0.9178775595972,1.5949629787234,0.443137872340426,162.971857446808,0,0.117955304333333
"US-Mpj",2014,1,1,2014-01-01,-0.2988838115118,1.1387174819958,3.21573574468085,0.524534468085106,187.032319148936,0,0.141998581
"US-Mpj",2014,1,2,2014-01-02,-0.2119708750842,0.9662606181162,0.00235354166666664,0.359891083333333,185.37219375,0,0.16824214
"US-Mpj",2014,1,3,2014-01-03,-0.2765763072936,1.0989277751016,2.72250333333333,0.438874166666667,179.268229166667,0,0.135471071666667
"US-Mpj",2014,1,4,2014-01-04,-0.1671806814084,1.0903266835884,3.76663916666667,0.57237625,180.282983125,0,0.138592013
"US-Mpj",2014,1,5,2014-01-05,-0.1464040319886,0.8069232974706,-5.22191854166667,0.332472916666667,192.2924625,0,0.141949008333333
"US-Mpj",2014,1,6,2014-01-06,-0.2198623615218,0.8523420435918,-4.05385270833333,0.360515,190.4031875,0,0.134033546333333
"US-Mpj",2014,1,7,2014-01-07,0.188187170922,0.623929267368,-1.44574625,0.420234583333333,148.00476875,0,0.141676859666667
"US-Mpj",2014,1,8,2014-01-08,-0.2630289946968,1.1408190346548,1.562756875,0.492523958333333,171.694883333333,0,0.114592741333333
"US-Mpj",2014,1,9,2014-01-09,-0.0956367419256,0.9473662749636,2.20507708333333,0.496172916666667,130.23988125,0,0.151423439666667
"US-Mpj",2014,1,10,2014-01-10,-0.00244197753254463,0.943283353616544,2.3211575,0.497223958333333,185.461208333333,0,0.124222138333333
"US-Mpj",2014,1,11,2014-01-11,-0.1733647657608,1.2548619662688,4.7777175,0.57355125,176.736541666667,0,0.127818442333333
"US-Mpj",2014,1,12,2014-01-12,0.1324068113538,0.8707620699522,4.34660958333333,0.614005,149.990166666667,0,0.132586549
"US-Mpj",2014,1,13,2014-01-13,0.2638650972222,0.6756326082918,0.0643462499999996,0.449900625,180.458979166667,0,0.131089377333333
"US-Mpj",2014,1,14,2014-01-14,-0.390271873581,1.147678759377,2.180535625,0.512422916666667,180.667583333333,0,0.129613399333333
"US-Mpj",2014,1,15,2014-01-15,-0.33340488556896,1.09958681578896,2.92771104166667,0.5431225,179.1535625,0,0.127270744666667
"US-Mpj",2014,1,16,2014-01-16,-0.5883658205976,1.2613387394736,3.972868125,0.61662375,182.007777083333,0,0.127910868666667
"US-Mpj",2014,1,17,2014-01-17,-0.326495085066,0.957609909162,0.916337083333333,0.462605,184.69325,0,0.129197139333333
"US-Mpj",2014,1,18,2014-01-18,-0.5797965642399,1.2115426864959,4.16823770833333,0.633344791666667,183.569479166667,0,0.139609215666667
"US-Mpj",2014,1,19,2014-01-19,-0.555307373574,1.231790915574,4.65652729166667,0.647847083333333,190.332083333333,0,0.153793907666667
"US-Mpj",2014,1,20,2014-01-20,-0.39518990028342,1.07850356949942,5.131645,0.717373541666667,187.283,0,0.150122894666667
"US-Mpj",2014,1,21,2014-01-21,-0.5980420323351,1.2482508151971,3.59759729166667,0.614469791666666,193.400625,0,0.158493346666667
"US-Mpj",2014,1,22,2014-01-22,-0.4110842605302,1.1282067567882,3.61397979166667,0.608435,118.359154166667,0,0.135063445666667
"US-Mpj",2014,1,23,2014-01-23,0.729342439614,0.000949541616,-9.64587729166667,0.0470556041666667,28.56665115,0,0.148453735
"US-Mpj",2014,1,24,2014-01-24,-0.0892381026779999,0.711989090946,-2.92470541666667,0.274666645833333,171.775979166667,0,0.136787548
"US-Mpj",2014,1,25,2014-01-25,-0.17745964236,0.972453415248,1.9270625,0.541973333333333,135.603158333333,0,0.134744451666667
"US-Mpj",2014,1,26,2014-01-26,-0.3512242014624,1.1686813789464,4.58102395833333,0.72560875,185.8269375,0,0.127729942
"US-Mpj",2014,1,27,2014-01-27,-0.35802573216894,1.07298408644694,0.0461460416666666,0.378061041666667,159.747345833333,0,0.139765029
"US-Mpj",2014,1,28,2014-01-28,-0.353709873108,1.01645381601,-4.5023275,0.321011520833333,192.8527425,0,0.138172822
"US-Mpj",2014,1,29,2014-01-29,-0.0507941418546,0.9781309260666,1.87375958333333,0.567989583333333,195.970291666667,0,0.127120484333333
"US-Mpj",2014,1,30,2014-01-30,-0.065976711264,1.103177752146,8.554325625,0.774218958333333,180.537393333333,0,0.133217253666667
"US-Mpj",2014,1,31,2014-01-31,0.2006199828288,0.7847527763052,6.63183729166667,0.574349166666667,78.9105919375,0,0.139632531333333
"US-Mpj",2014,2,1,2014-02-01,-0.287942117211,0.998949236841,-0.13565,0.1904409375,80.57014,0.1099,0.135189472666667
"US-Mpj",2014,2,2,2014-02-02,-0.4241987879706,1.1196026817426,-2.652189375,0.176016854166667,166.915375,0,0.145532199666667
"US-Mpj",2014,2,3,2014-02-03,-0.6832582576686,1.4851653940026,1.068754375,0.33395275,178.269008333333,0,0.142395208
"US-Mpj",2014,2,4,2014-02-04,0.4177608871662,0.4008899194758,-3.20355208333333,0.173601770833333,158.843629166667,0.4396,0.151048703333333
"US-Mpj",2014,2,5,2014-02-05,0.377552620944,0.328141649034,-8.61309833333334,0.0701545,73.7562368472917,1.099,0.145613218666667
"US-Mpj",2014,2,6,2014-02-06,0.10230819926742,0.64095674295258,-8.129986875,0.0581030208333333,157.291372208333,4.0663,0.144339863666667
"US-Mpj",2014,2,7,2014-02-07,0.4668687494802,0.3901589317458,-1.61423541666667,0.177654916666667,106.080525583333,0.1099,0.141189072
"US-Mpj",2014,2,8,2014-02-08,0.339471505224,0.73685359053,2.60278395833333,0.352548041666667,189.704583333333,0,0.138976709333333
"US-Mpj",2014,2,9,2014-02-09,-0.22432921975188,1.22447392343388,7.062541875,0.574440208333333,212.919120833333,0,0.139756962
"US-Mpj",2014,2,10,2014-02-10,-0.4622656778622,1.3568108466222,6.54275270833333,0.55531875,201.293895833333,0,0.144378526
"US-Mpj",2014,2,11,2014-02-11,-0.2935717617924,0.9933605834004,-1.13390708333333,0.2100820625,162.761046458333,0,0.142812015666667
"US-Mpj",2014,2,12,2014-02-12,-0.7941907486566,1.6290715391586,4.49206729166667,0.617467083333333,211.652145833333,0,0.142008146
"US-Mpj",2014,2,13,2014-02-13,-0.628106212728,1.530116266032,9.02494770833333,0.833113333333333,223.374124166667,0.6594,0.148477795
"US-Mpj",2014,2,14,2014-02-14,-0.5054473800378,1.5035224202658,11.5624670833333,1.0154225,218.939710416667,0,0.143892538666667
"US-Mpj",2014,2,15,2014-02-15,-0.5399369281026,1.4990146054866,11.8491695833333,1.13072354166667,223.056270833333,0,0.158423401
"US-Mpj",2014,2,16,2014-02-16,-0.4651598123892,1.4459374992312,11.395473125,1.1531225,173.373833333333,0,0.146744715666667
"US-Mpj",2014,2,17,2014-02-17,-0.913795006284,1.84889178531,9.63084208333333,1.010296875,243.710833333333,0,0.15208169
"US-Mpj",2014,2,18,2014-02-18,-0.90810681960816,1.82650922147016,9.858879375,0.987827708333333,227.290085416667,0,0.152676353333333
"US-Mpj",2014,2,19,2014-02-19,-0.67044945582,1.74334716468,10.0408758333333,1.00127625,191.937725,0,0.146800787333333
"US-Mpj",2014,2,20,2014-02-20,-0.504750336066,1.285453421154,0.964575416666667,0.50448875,245.304152083333,0,0.140928818
"US-Mpj",2014,2,21,2014-02-21,-1.0150715324772,1.7537574010572,3.17622333333333,0.665141041666667,243.379229166667,0,0.129498518333333
"US-Mpj",2014,2,22,2014-02-22,-0.8938586536308,1.5723178129548,6.37355333333333,0.76982625,245.828104166667,0,0.128134985333333
"US-Mpj",2014,2,23,2014-02-23,-1.1781994526568,1.8704129125428,7.37913895833333,0.805129791666667,229.388666666667,0,0.131361953
"US-Mpj",2014,2,24,2014-02-24,-1.2149629929054,1.9425442836114,9.19009604166667,0.93679875,247.3571875,0,0.128460612
"US-Mpj",2014,2,25,2014-02-25,-1.3345200545094,2.0920028258034,10.0973583333333,0.949609791666667,182.84418125,0,0.144679367
"US-Mpj",2014,2,26,2014-02-26,-0.85225258302138,1.58083854583338,3.119373125,0.5113283125,240.700485416667,0,0.148141186666667
"US-Mpj",2014,2,27,2014-02-27,-0.55952474796,1.595052416322,8.16307416666667,0.696789791666667,191.781348125,0,0.135793245
"US-Mpj",2014,2,28,2014-02-28,-1.152666231039,2.044802305485,7.44579854166667,0.670381041666667,257.1615625,0,0.147475666666667
"US-Mpj",2014,3,1,2014-03-01,-0.231330562812,1.050778275282,7.52582625,0.5235260625,97.3411689583333,5.0554,0.135123531666667
"US-Mpj",2014,3,2,2014-03-02,-0.469053884286,1.210600268604,2.7003475,0.1667295,140.922391666667,3.8465,0.144111445333333
"US-Mpj",2014,3,3,2014-03-03,-1.38379505084928,2.05877753013528,5.50926333333333,0.534326458333333,247.9421875,0,0.146648947333333
"US-Mpj",2014,3,4,2014-03-04,-1.10331892944,1.784535261858,5.31962395833333,0.461988125,155.716440208333,0.4396,0.129506769666667
"US-Mpj",2014,3,5,2014-03-05,-1.2573720682884,1.9108398198024,5.85386833333333,0.488837916666667,252.534666666667,0.1099,0.142077914666667
"US-Mpj",2014,3,6,2014-03-06,-1.54362366415404,2.16510794834004,7.90818270833333,0.7315675,214.619339583333,0,0.150195692
"US-Mpj",2014,3,7,2014-03-07,-0.948476516553,1.622800024335,7.764008125,0.715572708333334,201.9547926875,0,0.138249700333333
"US-Mpj",2014,3,8,2014-03-08,-0.8408264517,1.38633075936,0.743057708333333,0.254719,182.5368,0,0.143529012
"US-Mpj",2014,3,9,2014-03-09,-1.2583289822562,1.8846697221162,4.0993425,0.560306875,285.507397916667,0,0.132150266666667
"US-Mpj",2014,3,10,2014-03-10,-1.093919937588,1.9450144971,8.8827075,0.98955,291.219729166667,0,0.129635633666667
"US-Mpj",2014,3,11,2014-03-11,-0.823784860548,1.802155615056,6.98150458333334,0.784365416666667,287.191136666667,0,0.129244209
"US-Mpj",2014,3,12,2014-03-12,-1.2090020465088,1.9095955570728,-0.395525,0.3643274375,287.831240208333,0,0.138091877
"US-Mpj",2014,3,13,2014-03-13,-1.6122343848354,2.4626487854394,5.34425875,0.611069791666667,265.0873375,0,0.144217909333333
"US-Mpj",2014,3,14,2014-03-14,-0.9440759359818,1.8268061002398,4.73367020833333,0.278570041666667,114.877198541667,0.1099,0.141660417333333
"US-Mpj",2014,3,15,2014-03-15,-1.4105535184206,2.2640383630206,2.581403125,0.202928925,200.726808333333,0.1099,0.135999813666667
"US-Mpj",2014,3,16,2014-03-16,-1.1755035068364,2.1024954552384,2.47610520833333,0.490891791666667,302.741375,3.1871,0.132928213
"US-Mpj",2014,3,17,2014-03-17,-0.56048663772477,2.00644177871277,9.328809375,1.01215145833333,290.38701875,0,0.120993636666667
"US-Mpj",2014,3,18,2014-03-18,-1.2373224927426,2.3927401676286,3.86643395833333,0.667187291666667,313.344247916667,0,0.123088163
"US-Mpj",2014,3,19,2014-03-19,-1.6084350509022,2.5022739007962,1.65540125,0.528963625,302.876360416667,0,0.128957765333333
"US-Mpj",2014,3,20,2014-03-20,-1.414930295592,2.53366543962,9.01957520833333,1.010634375,304.406389583333,0,0.126740703666667
"US-Mpj",2014,3,21,2014-03-21,-1.23260857641,2.224905725088,10.2889691666667,1.07758729166667,302.624758333333,0,0.119434648666667
"US-Mpj",2014,3,22,2014-03-22,-1.679282076132,2.44443728205,6.50241270833333,0.750315416666667,288.266425,0,0.120292330333333
"US-Mpj",2014,3,23,2014-03-23,-1.810868178258,2.518442289846,2.71907791666667,0.481676708333333,297.48588125,0,0.128217218666667
"US-Mpj",2014,3,24,2014-03-24,-1.6823022757128,2.5250273782488,9.25569875,0.987648958333333,315.080583333333,0,0.123228640666667
"US-Mpj",2014,3,25,2014-03-25,-1.661184790146,2.477825171586,5.91225583333333,0.687794375,250.247585416667,0,0.129142272
